"file","caption","alt_text","category","png_time","StartTime"
"sel05_timevary_ret_surf_flt1sex1.png","Surface plot of Time-varying retention for CM_E",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel06_timevary_ret_contour_flt1sex1.png","Countour plot of Time-varying retention for CM_E",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel09_len_flt1sex1.png","Ending year selectivity for CM_E",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel05_timevary_ret_surf_flt2sex1.png","Surface plot of Time-varying retention for CM_W",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel06_timevary_ret_contour_flt2sex1.png","Countour plot of Time-varying retention for CM_W",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel09_len_flt2sex1.png","Ending year selectivity for CM_W",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel05_timevary_ret_surf_flt3sex1.png","Surface plot of Time-varying retention for REC",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel06_timevary_ret_contour_flt3sex1.png","Countour plot of Time-varying retention for REC",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel09_len_flt3sex1.png","Ending year selectivity for REC",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel09_len_flt8sex1.png","Ending year selectivity for VIDEO",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel09_len_flt9sex1.png","Ending year selectivity for SEAMAP",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt1sex1.png","Ending year selectivity for CM_E",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt2sex1.png","Ending year selectivity for CM_W",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt3sex1.png","Ending year selectivity for REC",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt4sex1.png","Ending year selectivity for SMP_BYC",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt5sex1.png","Ending year selectivity for HB_E",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel14_age_flt6sex1.png","Ending year selectivity for HB_W",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel21_agelen_contour_flt8sex1.png","Ending year selectivity and growth for VIDEO",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"sel21_agelen_contour_flt9sex1.png","Ending year selectivity and growth for SEAMAP",NA,"Sel",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts7_Spawning_output.png","Spawning output",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png","Spawning output with ~95% asymptotic intervals",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts9_Relative_spawning_output.png","Relative spawning output: B/B_0",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts9_Relative_spawning_output_intervals.png","Relative spawning output: B/B_0 with ~95% asymptotic intervals",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts1_Total_biomass_(mt).png","Total biomass (mt)",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts4_Summary_biomass_(mt).png","Summary biomass (mt)",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts11_Age-0_recruits_(1000s).png","Age-0 recruits (1,000s)",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png","Age-0 recruits (1,000s) with ~95% asymptotic intervals",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts_summaryF.png","Summary F (definition of F depends on setting in starter.ss)",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"ts_DynamicB0.png","Dynamic B0 plot. The lower line shows the time series of estimated Spawning output in the presence of fishing mortality. The upper line shows the time series that could occur under the same dynamics (including deviations in recruitment), but without fishing. The point at the left represents the unfished equilibrium.",NA,"Timeseries",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"recdevs1_points.png","Recruitment deviations",NA,"RecDev",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"recdevs2_withbars.png","Recruitment deviations with 95% intervals",NA,"RecDev",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"recdevs3_varcheck.png","Recruitment deviations variance check.<br> See later figure of transformed variance values for comparison with bias adjustment settings in the model.",NA,"RecDev",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"recruit_fit_bias_adjust.png","Points are transformed variances. Red line shows current settings for bias adjustment specified in control file. Blue line shows least squares estimate of alternative bias adjustment relationship for recruitment deviations (which may or may not be an improvement. For more information, see<br> 
<blockquote>Methot, R.D. and Taylor, I.G., 2011. Adjusting for bias due to variability of estimated recruitments in fishery assessment models. <i>Can. J. Fish. Aquat. Sci.</i>, 68:1744-1760.</blockquote><br> 
Estimated alternative inputs to SS control file associated with blue line in figure: 
<pre>1985.1   #_last_early_yr_nobias_adj_in_MPD 
1994.1   #_first_yr_fullbias_adj_in_MPD 
2014.2   #_last_yr_fullbias_adj_in_MPD 
2018.3   #_first_recent_yr_nobias_adj_in_MPD 
0.9015  #_max_bias_adj_in_MPD (1.0 to mimic pre-2009 models) </pre>",NA,"RecDev",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SR_curve.png","Stock-recruit curve.  Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SR_curve2.png","Stock-recruit curve with labels on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SR_resids.png","Deviations around the stock-recruit curve. Labels are on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch1 landings.png","landings",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch2 landings stacked.png","landings stacked",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch3 observed and expected landings (if different).png","observed and expected landings (if different). Catch input in numbers is compared here to catch in biomass, making this figure less useful for models like this with catch in numbers. Future versions of this plot will be improve to compare catch in the same units.",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch4 total catch (including discards).png","total catch (including discards)",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch5 total catch (including discards) stacked.png","total catch (including discards) stacked",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch6 discards.png","discards",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch7 discards stacked plot (depends on multiple fleets).png","discards stacked plot (depends on multiple fleets)",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch8 discard fraction.png","discard fraction",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch9 harvest rate.png","harvest rate",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"catch16 landings + dead discards.png"," landings + dead discards",NA,"Catch",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SPR1_series.png","Timeseries of SPR",NA,"SPR",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SPR2_minusSPRseries.png","Timeseries of 1-SPR",NA,"SPR",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SPR3_ratiointerval.png","Timeseries of SPR ratio: 1-SPR",NA,"SPR",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"SPR4_phase.png","Phase plot of biomass ratio vs. SPR ratio.<br> Each point represents the biomass ratio at the start of the year and the relative fishing intensity in that same year. Warmer colors (red) represent early years and colder colors (blue) represent recent years. Lines through the final point show 95% intervals based on the asymptotic uncertainty for each dimension. The shaded ellipse is a 95% region which accounts for the estimated correlation between the two quantities: -0.457. ",NA,"SPR",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_dataCM_E.png","Total discard for CM_E",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_fitCM_E.png","Total discard for CM_E",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_dataCM_W.png","Total discard for CM_W",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_fitCM_W.png","Total discard for CM_W",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_dataREC.png","Total discard for REC",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_fitREC.png","Total discard for REC",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_dataSMP_BYC.png","Total discard for SMP_BYC",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"discard_fitSMP_BYC.png","Total discard for SMP_BYC",NA,"Discard",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_CM_E.png","Index data for CM_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_CM_E.png","Fit to index data for CM_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_CM_E.png","Observed vs. expected index values with smoother for CM_E",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_CM_E.png","Log index data for CM_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_CM_E.png","Fit to log index data on log scale for CM_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_CM_E.png","log(observed) vs. log(expected) index values with smoother for CM_E",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_CM_E.png","Residuals of fit to index for CM_E.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_CM_E.png","Deviations for fit to index for CM_E.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_CM_W.png","Index data for CM_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_CM_W.png","Fit to index data for CM_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_CM_W.png","Observed vs. expected index values with smoother for CM_W",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_CM_W.png","Log index data for CM_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_CM_W.png","Fit to log index data on log scale for CM_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_CM_W.png","log(observed) vs. log(expected) index values with smoother for CM_W",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_CM_W.png","Residuals of fit to index for CM_W.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_CM_W.png","Deviations for fit to index for CM_W.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_REC.png","Index data for REC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_REC.png","Fit to index data for REC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_REC.png","Observed vs. expected index values with smoother for REC",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_REC.png","Log index data for REC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_REC.png","Fit to log index data on log scale for REC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_REC.png","log(observed) vs. log(expected) index values with smoother for REC",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_REC.png","Residuals of fit to index for REC.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_REC.png","Deviations for fit to index for REC.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_SMP_BYC.png","Index data for SMP_BYC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_SMP_BYC.png","Fit to index data for SMP_BYC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_SMP_BYC.png","Observed vs. expected index values with smoother for SMP_BYC",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_SMP_BYC.png","Log index data for SMP_BYC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_SMP_BYC.png","Fit to log index data on log scale for SMP_BYC. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_SMP_BYC.png","log(observed) vs. log(expected) index values with smoother for SMP_BYC",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index8_q_vs_vuln_bio_SMP_BYC.png","Catchability vs. vulnerable biomass for fleet SMP_BYC<br> 
This plot should illustrate curvature of nonlinear catchability relationship<br> 
or reveal patterns associated with random-walk catchability.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_SMP_BYC.png","Residuals of fit to index for SMP_BYC.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_SMP_BYC.png","Deviations for fit to index for SMP_BYC.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_HB_E.png","Index data for HB_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_HB_E.png","Fit to index data for HB_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_HB_E.png","Observed vs. expected index values with smoother for HB_E",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_HB_E.png","Log index data for HB_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_HB_E.png","Fit to log index data on log scale for HB_E. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_HB_E.png","log(observed) vs. log(expected) index values with smoother for HB_E",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_HB_E.png","Residuals of fit to index for HB_E.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_HB_E.png","Deviations for fit to index for HB_E.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_HB_W.png","Index data for HB_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_HB_W.png","Fit to index data for HB_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_HB_W.png","Observed vs. expected index values with smoother for HB_W",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_HB_W.png","Log index data for HB_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_HB_W.png","Fit to log index data on log scale for HB_W. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_HB_W.png","log(observed) vs. log(expected) index values with smoother for HB_W",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index10_resids_SE_total_HB_W.png","Residuals of fit to index for HB_W.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index12_resids_SE_total_HB_W.png","Deviations for fit to index for HB_W.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index1_cpuedata_LARVAL.png","Index data for LARVAL. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index2_cpuefit_LARVAL.png","Fit to index data for LARVAL. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index3_obs_vs_exp_LARVAL.png","Observed vs. expected index values with smoother for LARVAL",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index4_logcpuedata_LARVAL.png","Log index data for LARVAL. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index5_logcpuefit_LARVAL.png","Fit to log index data on log scale for LARVAL. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
"index6_log_obs_vs_exp_LARVAL.png","log(observed) vs. log(expected) index values with smoother for LARVAL",NA,"Index",2024-04-30 17:13:28.635493,"StartTime: Tue Apr 30 17:10:22 2024"
